,Unnamed: 0,place_name,place_pic,place_rating,place_review_count,place_link,country,state,city,open_time,about,address,how_to,nearby_restaurant,nearby_attractions,review_Excellent,review_Very_good,review_Average,review_Poor,review_Terrible,start_time,end_time
2658,2658, Anderson Museum of Contemporary Art,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/50/bb/7c/amoca-is-a-must-see-for.jpg?w=500&h=-1&s=1,5.0,132,https://www.tripadvisor.ca/Attraction_Review-g47182-d3547149-Reviews-Anderson_Museum_of_Contemporary_Art-Roswell_New_Mexico.html,United States,New Mexico (NM),Roswell,,,"409 E College Blvd, Roswell, NM 88201-7524",,"Cattle Baron Steak & Seafood on Main,Burrito Express,Pasta Cafe Italian Bistro","Roswell Museum,Roswell Visitors Center,General Douglas L. McBride Military Museum",109,18,4,1,0,-1,-1
2659,2659, Kennesaw Mountain National Battlefield Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4e/41/a5/photo2jpg.jpg?w=500&h=-1&s=1,4.5,938,https://www.tripadvisor.ca/Attraction_Review-g60874-d143186-Reviews-Kennesaw_Mountain_National_Battlefield_Park-Kennesaw_Georgia.html,United States,Georgia (GA),Kennesaw,9:00 AM - 5:00 PM,Site of a crucial Civil War battle offers a modern visitor center and a number of hiking trails on its grounds.,"900 Kennesaw Mountain Dr NW, Kennesaw, GA 30152-4854",,"Basecamp at Kennesaw Mountain,The Red Eyed Mule,Corazon Mexicano Cantina","Marietta Square,Southern Museum of Civil War and Locomotive History,Swift-Cantrell Park",620,248,57,8,5,9,17
2660,2660, James Dalton Highway,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/ec/87/b7/the-dalton-highway.jpg?w=500&h=400&s=1,4.5,195,https://www.tripadvisor.ca/Attraction_Review-g60826-d104791-Reviews-James_Dalton_Highway-Fairbanks_Alaska.html,United States,Alaska (AK),Fairbanks,,"The only road through North Alaska, often hiked and camped beside.",See all,,,,130,45,15,4,1,-1,-1
2661,2661, Codorus State Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/87/0e/13/wildlife.jpg?w=500&h=400&s=1,4.5,234,https://www.tripadvisor.ca/Attraction_Review-g52780-d3150277-Reviews-Codorus_State_Park-Hanover_Pennsylvania.html,United States,Pennsylvania (PA),Hanover,,,"2600 Smith Station Rd, Hanover, PA 17331-8000",,"Giovanni's Italian Restaurant,Brother's Pizza,Dutch Country Restaurant","The Markets at Hanover,Warehime-Myers Mansion,Kids Kingdom Playground",148,69,8,4,5,-1,-1
2662,2662, Notre Dame Stadium,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d1/55/8b/notre-dame-stadium.jpg?w=500&h=400&s=1,4.5,552,https://www.tripadvisor.ca/Attraction_Review-g37535-d287719-Reviews-Notre_Dame_Stadium-South_Bend_Indiana.html,United States,Indiana (IN),South Bend,8:30 AM - 5:00 PM,"One of the top sporting venues in the U.S., this vast sports arena for the athletically celebrated University of Notre Dame was originally built in 1930 and remodeled in the late '90s, increasing seating capacity to over 80,000.","Juniper Road, South Bend, IN 46556",,"Legends of Notre Dame,Smashburger,Rohr's Notre Dame","Basilica of the Sacred Heart,Grotto of Our Lady Lourdes,University of Notre Dame",421,87,25,11,8,8,17
2663,2663, David Davis Mansion State Historic Site,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/16/f5/9f/best-mansion-tour-of.jpg?w=500&h=-1&s=1,4.5,186,https://www.tripadvisor.ca/Attraction_Review-g35691-d2394390-Reviews-David_Davis_Mansion_State_Historic_Site-Bloomington_Bloomington_Normal_Illinois.html,United States,Illinois (IL),Bloomington-Normal,9:00 AM - 4:30 PM,,"1000 Monroe Dr, Bloomington, Bloomington-Normal, IL 61701-3333",,"Annie's Eats Carry-Out and Catering,Schooner's,Green Top Grocery","McLean County Museum of History,Lincoln Oak Memorial,McLean County Arts Center",127,53,6,0,0,9,16
2664,2664, Marin Headlands,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/eb/e0/17/marin-headlands.jpg?w=500&h=-1&s=1,5.0,"1,892",https://www.tripadvisor.ca/Attraction_Review-g155988-d103182-Reviews-Marin_Headlands-Marin_County_California.html,United States,California (CA),Marin County,,"Located at the Point Bonita Lighthouse, these headlands offer a suspension bridge and hiking trail.",See all,,"Legion of Honor Cafe,Café du Musé,Equator Coffees Round House Cafe","Point Bonita Lighthouse,Golden Gate Bridge,Battery Spencer",1538,320,30,3,1,-1,-1
2665,2665, Flint Hills Discovery Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/e2/4f/76/flint-hills-discovery.jpg?w=500&h=400&s=1,4.5,322,https://www.tripadvisor.ca/Attraction_Review-g38877-d2698960-Reviews-Flint_Hills_Discovery_Center-Manhattan_Kansas.html,United States,Kansas (KS),Manhattan,10:00 AM - 5:00 PM,"The Flint Hills Discovery Center is a dynamic tribute to the last major stand of unbroken tallgrass prairie. This 35,000 square foot must-see attraction includes interactive exhibits highlighting the science, history and culture of the ecoregion from pre-history to present day. An immersive experience theater with panoramic photography and special effects shown on a 120-degree curved screen is the perfect starting point for an exploration of the magnificent Flint Hills of Kansas.","315 S 3rd St, Manhattan, KS 66502-6205",,"Bourbon & Baker,The Chef Cafe,Tallgrass Brewing Tap House","Bayou Gatorcraw Fest,Tallgrass Taphouse,Manhattan City Park",209,82,25,4,2,10,17
2666,2666, Belmar Beach and Boardwalk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/47/f9/1e/clean-boardwalk.jpg?w=500&h=400&s=1,4.5,462,https://www.tripadvisor.ca/Attraction_Review-g46299-d1232157-Reviews-Belmar_Beach_and_Boardwalk-Belmar_New_Jersey.html,United States,New Jersey (NJ),Jersey Shore,9:00 AM - 4:30 PM,,"Ocean Avenue From First to Twentieth Avenues, Belmar, NJ 07719",,"Playa Bowls,La Dolce Vita,Coney Waffle","Beach Haus Brewery,Ocean Grove Beach,Spring Lake Boardwalk",275,122,44,9,12,9,16
2667,2667, Bushkill Falls,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/8d/d7/ca/bushkill-falls.jpg?w=500&h=-1&s=1,4.5,"1,882",https://www.tripadvisor.ca/Attraction_Review-g60788-d126682-Reviews-Bushkill_Falls-Bushkill_Pocono_Mountains_Region_Pennsylvania.html,United States,Pennsylvania (PA),Pocono Mountains Region,9:00 AM - 4:00 PM,"Bushkill Falls, a series of eight cascading waterfalls, is one of the state’s most popular outdoor destinations. Nestled in the Pocono Mountains, the Falls – known as the Niagara of Pennsylvania –are a favorite of hikers, fishermen, birdwatchers and all those who treasure the nature’s beauty. Closed November - Mid -April. Opening for the 2020 season on April 2, 2020.",See all,,"Cousin's Pizza & Deli,Marlucas,Top of the World Restaurant","Mt. Laurel Pocono Mountains Performing Arts Center,Resica Falls Scout Reservation,Pocono Indian Museum",1076,544,170,46,47,9,16
2668,2668, The National Archives Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/65/fd/af/national-archives.jpg?w=500&h=400&s=1,4.5,"3,556",https://www.tripadvisor.ca/Attraction_Review-g28970-d104857-Reviews-The_National_Archives_Museum-Washington_DC_District_of_Columbia.html,United States,District of Columbia (DC),Washington DC,10:00 AM - 5:30 PM,"Repository where the most important historical documents of the United States are held, such as the original Declaration of Independence, Bill of Rights, Constitution and the 1297 version of the Magna Carta.","700 Pennsylvania Ave NW, Washington DC, DC 20408-0001","Archives • 3 min walk,Federal Triangle • 6 min walk","Barmini,The Capital Grille,Rasika","National Gallery of Art - Sculpture Garden,Smithsonian National Museum of Natural History,Major General Winfield Scott Hancock Statue",2306,882,285,57,28,10,17
2669,2669, National Shrine of St Therese,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ba/17/1b/shrine-of-st-therese.jpg?w=500&h=400&s=1,4.5,638,https://www.tripadvisor.ca/Attraction_Review-g31020-d665891-Reviews-National_Shrine_of_St_Therese-Juneau_Alaska.html,United States,Alaska (AK),Juneau,,Explore different ways to experience this place.,"Mile 23 Glacier Hhwy Suite 300, Juneau, AK 99801-1073",,"Jensen-Olson Arboretum,Eagle Beach,Gruening State Historical Park",,432,163,38,4,1,-1,-1
2670,2670, Turner Falls Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9e/5c/34/turner-falls-park.jpg?w=500&h=-1&s=1,3.0,934,https://www.tripadvisor.ca/Attraction_Review-g51303-d117492-Reviews-Turner_Falls_Park-Davis_Oklahoma.html,United States,Oklahoma (OK),Davis,7:00 AM - 10:00 PM,"Turner Falls Park in Davis, OK is an adventurous and family-friendly annual destination nestled in the Arbuckle Mountains and home to a 77ft waterfall. Our park is open 7 days a week from 7am to 10pm. There are no pets allowed and no glass bottles. A Proud Adventure Road Travel Partner.","I-35 & Hwy-77, Davis, OK 73030",,,"Arbuckle Wilderness,Veteran's Lake,Forgotten Wheels Museum",210,205,169,105,246,7,22
2671,2671, AikenRhett House,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f2/03/e5/aiken-rhett-house.jpg?w=500&h=-1&s=1,4.5,"1,701",https://www.tripadvisor.ca/Attraction_Review-g54171-d104623-Reviews-Aiken_Rhett_House-Charleston_South_Carolina.html,United States,South Carolina (SC),Coastal South Carolina,10:00 AM - 5:00 PM,"The Aiken-Rhett House (c. 1820) is one of the best-preserved townhouse complexes in the nation. Vastly expanded by Governor and Mrs. William Aiken, Jr. in the 1830s and again in the 1850s, the house and its outbuildings include a kitchen, the original quarters of the enslaved, carriage block and back lot. When Historic Charleston Foundation assumed ownership in 1995, we adopted a preserved-as-found preservation approach, meaning the structure and contents are left in an “as-found” state, including furniture, architecture and finishes that have not been altered since the mid 19th century. While many dependency buildings in Charleston have been demolished or adapted, the Aiken-Rhett slave quarters – with their original paint, floors and fixtures – survive virtually untouched since the 1850s, allowing visitors the chance to better comprehend the every-day realities of the enslaved Africans who lived and labored here. A 45-minute audio tour is available, last tour at 4pm.","48 Elizabeth St, Charleston, SC 29403-6250",,"Halls Chophouse,Jeni's Splendid Ice Creams,The Darling Oyster Bar","The Charleston Museum,Tiedemann Park,Charleston Visitor Center",1080,444,126,38,13,10,17
2672,2672, Hopsewee Plantation,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/a5/9a/79/hopsewee-plantation.jpg?w=500&h=400&s=1,4.5,"1,367",https://www.tripadvisor.ca/Attraction_Review-g54245-d143503-Reviews-Hopsewee_Plantation-Georgetown_South_Carolina.html,United States,South Carolina (SC),Coastal South Carolina,10:00 AM - 4:00 PM,"Hopsewee Plantation is an original lowcountry rice plantation on the North Santee Rive built between 1735 and 1740. Birthplace of Thomas Lynch Jr., Hopsewee is one of just 12 remaining birthplaces of Signers of the Declaration of Independence. The home has not been modified from its original design and is furnished with 18th and 19th century antiques. Two original slave cabins remain on the property. The guided tour explores the history of the Patriots and Planters who lived at Hopsewee while you explore the architectural features of the house from Attic to Cellar. Enjoy the hour long tour or just come for lunch in The River Oak Cottage Tearoom with Lowcountry favorites such as Shrimp and Grits, Pulled Pork, Soups and Sandwiches and our Southern Tea service modeled after a British Afternoon Tea.","494 Hopsewee Rd, Georgetown, SC 29440-5598",,,"Hampton Plantation State Historic Site,St James Santee Brick Church,Washo Reserve",1001,221,81,44,22,10,16
2673,2673, Head of the Meadow Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/02/03/41/beautiful-head-of-the.jpg?w=500&h=400&s=1,4.5,143,https://www.tripadvisor.ca/Attraction_Review-g41868-d6908542-Reviews-Head_of_the_Meadow_Beach-Truro_Cape_Cod_Massachusetts.html,United States,Massachusetts (MA),Cape Cod,,,See all,,"Montano's Restaurant,Chequessett Chocolate,Captain's Choice","Highland Light,Truro Vineyards of Cape Cod,Coast Guard Beach",108,32,2,1,0,-1,-1
2674,2674, Pier Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/b4/7d/fc/pier-park.jpg?w=500&h=-1&s=1,4.5,"2,873",https://www.tripadvisor.ca/Attraction_Review-g34543-d1102606-Reviews-Pier_Park-Panama_City_Beach_Florida.html,United States,Florida (FL),Florida Panhandle,10:00 AM - 9:00 PM,"Pier Park located in Panama City Beach has become a main tourist attraction for shopping and entertainment with over a million visitors a year. This mega outdoor shopping mall consist of over 1.1 million square feet of specialty shops, retailers, and restaurants along with The Grand Theatre - a 16 screen, state of the art movie theatre. With over 80 stores and 25 restaurants it has become a family favorite destination.","600 Pier Park Dr Ste 125, Panama City Beach, FL 32413-2179",,"The Back Porch Seafood & Oyster House,Pompano Joe's,Kilwins Panama City Beach","SkyWheel Panama City Beach,Swampy Jack's Wongo Adventure,Aaron Bessant Park",1731,797,269,43,33,10,21
2675,2675, Billings Farm  Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/2f/ee/e9/visit-the-1890-farm-house.jpg?w=500&h=400&s=1,4.5,749,https://www.tripadvisor.ca/Attraction_Review-g60897-d105558-Reviews-Billings_Farm_Museum-Woodstock_Vermont.html,United States,Vermont (VT),Woodstock,10:00 AM - 5:00 PM,"An award-winning outdoor history museum and fully-operating dairy farm, combining a herd of Jersey cows, draft horses, and other animals with educational exhibits, daily interactive programs, and a yearlong calendar of fun, family-friendly events. See our website for Covid-19 safety standards. Hours and attractions are subject to change, see website for up to date information.","69 Old River Rd Rte. 12 North, Woodstock, VT 05091",,"Melaza Bistro,Mangalitsa,Mon Vert Cafe","Marsh - Billings - Rockefeller National Historical Park,Mount Tom,Collective, the art of craft",532,164,31,17,5,10,17
2676,2676, Ulua Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/52/26/09/view-of-ulua-beach-maui.jpg?w=500&h=400&s=1,4.5,669,https://www.tripadvisor.ca/Attraction_Review-g609129-d669485-Reviews-Ulua_Beach-Wailea_Maui_Hawaii.html,United States,Hawaii (HI),Maui,,The best snorkeling spot in Wailea.,See all,,"Ka'ana Kitchen,Honolulu Cookie Company,Morimoto Maui","Mokapu Beach,Wailea Beach,Little Beach",447,194,26,2,0,-1,-1
2677,2677, The Submarine Force Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/59/5a/fd/uss-nautilus.jpg?w=500&h=-1&s=1,4.5,889,https://www.tripadvisor.ca/Attraction_Review-g33796-d107171-Reviews-The_Submarine_Force_Museum-Groton_Mystic_Country_Connecticut.html,United States,Connecticut (CT),Mystic Country,9:00 AM - 5:00 PM,The home of the world's first nuclear submarine has several other exhibits on the history of submarines.,"1 Crystal Lake Rd, Groton, CT 06349-2300",,"Subway,Wings & Pies,Dunkin'","USS Nautilus,Poquonnock River Walkway,Cross Sound Ferry Lighthouse Cruises",650,217,22,0,1,9,17
2678,2678, Museum of Glass,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/3d/c4/f8/art-outside.jpg?w=500&h=-1&s=1,4.5,"1,307",https://www.tripadvisor.ca/Attraction_Review-g58775-d269526-Reviews-Museum_of_Glass-Tacoma_Washington.html,United States,Washington (WA),Tacoma,,An international center for contemporary art with a sustained focus on glass.,"1801 Dock St, Tacoma, WA 98402-3217","Union Station/South 19th St • 3 min walk,Convention Center/South 15th St • 7 min walk","El Gaucho Tacoma,Indochine Asian Dining Lounge,Foss Waterway Fish","Union Station,Washington State History Museum,Tacoma Art Museum",698,352,173,55,29,-1,-1
2679,2679, MGM Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/20/96/2b/80/the-biloxi-shuckers-play.jpg?w=500&h=400&s=1,4.5,209,https://www.tripadvisor.ca/Attraction_Review-g43686-d8306614-Reviews-MGM_Park-Biloxi_Mississippi.html,United States,Mississippi (MS),Biloxi,9:00 AM - 5:00 PM,"The Biloxi Shuckers are a Minor League Baseball team and the Double-A Affiliate of the Milwaukee Brewers. The Shuckers currently play at MGM Park, which opened on June 6, 2015 in Biloxi, Mississippi. The Biloxi Shuckers are proud to be the professional sports team of the Mississippi Gulf Coast, providing fun, family entertainment to fans both local and visiting the area.","105 Caillavet St, Biloxi, MS 39530-4101",,"Mary Mahoney's Old French House,Half Shell Oyster House of Biloxi,BR Prime Steakhouse","Biloxi Bay Bridge,Cathedral of the Nativity of the Blessed Virgin Mary,Beau Rivage Casino",144,50,9,4,2,9,17
2680,2680, Warwick Valley Winery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/11/4e/86/photo0jpg.jpg?w=500&h=400&s=1,4.0,390,https://www.tripadvisor.ca/Attraction_Review-g48804-d2432033-Reviews-Warwick_Valley_Winery-Warwick_New_York.html,United States,New York (NY),Warwick,11:00 AM - 6:00 PM,Explore different ways to experience this place.,"114 Little York Rd, Warwick, NY 10990-2231",,"Crystal Inn,Harvest Luncheonette,The Jolly Onion","Pine Island Brewing Company,Ochs Orchard,Heaven Hill Farm",200,115,32,20,23,11,18
2681,2681, Molasses Reef,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/7c/92/db/molasses-reef.jpg?w=500&h=-1&s=1,4.5,815,https://www.tripadvisor.ca/Attraction_Review-g34344-d142786-Reviews-Molasses_Reef-Key_Largo_Florida_Keys_Florida.html,United States,Florida (FL),Florida Keys,,Two ships deliberately sunk in 1987 to provide artificial reefs for experienced divers.,See all,,,,562,187,50,9,7,-1,-1
2682,2682, Turtle Bay Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/67/cb/23/turtle-bay-beach.jpg?w=500&h=-1&s=1,4.5,993,https://www.tripadvisor.ca/Attraction_Review-g60651-d2079980-Reviews-Turtle_Bay_Beach-Kahuku_Oahu_Hawaii.html,United States,Hawaii (HI),Oahu,,"Follow the path to the right of Turtle Bay resort to access this lovely stretch of sand. This public beach is an excellent spot for swimming and snorkeling, and if you’re lucky, you’ll spot a green turtle or even a monk seal. In the evening, park yourself at the restaurant on the beach for some delicious seafood.

While generally a family-friendly beach, take heed of the caution notices—watch out for strong currents and be aware that there are no lifeguards on duty. If you find Turtle Bay Beach too crowded, hike the short trail over to Kawela Bay. 

– Tripadvisor",See all,,"Lei Lei's Bar & Grill,Beach House by Roy Yamaguchi,The Point Sunset & Pool Bar","Kuilima Cove,Opana Radar Site,Kahuku Farms",578,279,102,20,14,-1,-1
2683,2683, Heart of the Desert,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/55/8e/e2/eagle-ranch-pistachios.jpg?w=500&h=400&s=1,4.5,374,https://www.tripadvisor.ca/Attraction_Review-g29760-d2627591-Reviews-Heart_of_the_Desert-Alamogordo_New_Mexico.html,United States,New Mexico (NM),Alamogordo,8:00 AM - 6:00 PM,"Heart of the Desert is a working pistachio ranch and vineyard with four retail establishments in New Mexico. We are best known for our farm fresh pistachios and Award-Winning New Mexico wines. Each store offers wine and pistachio tastings. We offer worldwide shipping and produce attractive gourmet baskets that make great corporate and family gifts. Visit the Largest Heart in the World! Heart of the Desert’s trademark heart welcomes you to the ranch, standing 26’ tall and 20’ wide at the main store in Alamogordo. Free farm tours are offered that showcase how pistachios are grown and processed as well as a stunning Tuscany themed patio that overlooks the groves and is available for private parties or enjoying a relaxing glass of wine. Free Tours Daily June - August: Monday through Friday, twice a day at 10:00 AM and 1:30 PM. September - May: Monday through Friday at 1:30 PM. Groups: We are happy to accommodate groups of 10 or more by appointment. Buses Welcome!","7288 Highway 54 70, Alamogordo, NM 88310-9141",,"Arena Blanca Winery and Wine Tastings,Alameda Park Zoo,Giant Alamogordo Landmark",,254,90,23,5,2,8,18
2684,2684, Lakefront Brewery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d8/ea/18/the-brewery.jpg?w=500&h=-1&s=1,4.5,"1,901",https://www.tripadvisor.ca/Attraction_Review-g60097-d278709-Reviews-Lakefront_Brewery-Milwaukee_Wisconsin.html,United States,Wisconsin (WI),Milwaukee,2:00 PM - 9:00 PM,"On December 2nd, 1987, brothers Russ and Jim Klisch opened Lakefront Brewery and sold their first batch of Riverwest Stein Amber Lager to a neighborhood tavern in Milwaukee. We have grown to brew 46,848 barrels of beer in 2017 and distribute our products to 35 states, Canada, Ukraine, Japan, Korea, Sweden and Australia. Lakefront Brewery was the first certified organic brewery in America, the first brewery to produce a government-approved, gluten-free beer and the first indigenous beer using all Wisconsin grown ingredients. We currently produce 20+ year-round and seasonal beers as well as our innovative one-off My Turn Series which gives each of our full time employees a chance to choose a style we've never brewed. Beer aside, Lakefront is also known around the country for their highly entertaining and sought-after brewery tours.","1872 N Commerce St, Milwaukee, WI 53212-3701",,"Sanford Restaurant,Lakefront Brewery Beer Hall,Glorioso's Italian Market","The Swing Park,Eagle Park Brewing Company,Brady Street",1408,357,80,30,26,14,21
2685,2685, Lost Canyon Nature Trail and Cave,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/be/ae/26/lost-canyon-nature-trail.jpg?w=500&h=400&s=1,4.5,518,https://www.tripadvisor.ca/Attraction_Review-g44844-d7195070-Reviews-Lost_Canyon_Nature_Trail_and_Cave-Ridgedale_Missouri.html,United States,Missouri (MO),Ridgedale,,,"612 Devils Pool Rd, Ridgedale, MO 65739-9730",,"Arnie's Barn,Osage Restaurant,Buffalo Bar","Ancient Ozarks Natural History Museum,Top of the Rock Ozarks Heritage Preserve,College of the Ozarks",394,81,25,11,8,-1,-1
2686,2686, Southlands,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8a/c9/09/southlands.jpg?w=500&h=400&s=1,4.5,134,https://www.tripadvisor.ca/Attraction_Review-g29144-d2615694-Reviews-Southlands-Aurora_Colorado.html,United States,Colorado (CO),Aurora,,,"6155 S Main St, Aurora, CO 80016-5363",,"Monsoon,Three Little Griddles,Lazy Dog Restaurant & Bar","Aurora Reservoir,Arapahoe Park,Plains Conservation Center",76,49,7,2,0,-1,-1
2687,2687, Gracianna Winery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/3d/0d/c5/mercedes-riverblock-vineyard.jpg?w=500&h=400&s=1,5.0,890,https://www.tripadvisor.ca/Attraction_Review-g32482-d3367820-Reviews-Gracianna_Winery-Healdsburg_Sonoma_County_California.html,United States,California (CA),Sonoma County,10:00 AM - 5:00 PM,"Gracianna Winery is a resilient family-owned business that symbolizes everyday gratitudes and graciousness in entertaining because our belief is that hosting a special meal with friends and family is an everlasting circle that fills all our lives. Visit our vineyard tasting room to sample our award-winning wines, and see the only vineyard in the world where the vines wear jewels -- medallions featuring the names of Gracianna Medallion Wine Club™ members.","6914 Westside Road, Healdsburg, CA 95448-8354",,"Bricoleur Vineyards,Farmhouse Inn Restaurant,Porter Creek Vineyards","Arista Winery,Williams Selyem Winery,Copain Wines",850,34,5,0,1,10,17
2688,2688, Mohegan Sun Arena,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/36/e9/50/arena.jpg?w=500&h=400&s=1,4.5,818,https://www.tripadvisor.ca/Attraction_Review-g33952-d616445-Reviews-Mohegan_Sun_Arena-Uncasville_Mystic_Country_Connecticut.html,United States,Connecticut (CT),Mystic Country,,"Mohegan Sun Arena is now ranked consistently among the top venues in the world according to Billboard Magazine, Pollstar and Venues Today. It has won ""Casino of The Year"" at the Country Music Awards in 2008 & 2010 and in 2013, was voted ""Arena Of The Year"" at the G2E Global Gaming Conference in Las Vegas. Also in 2013, Mohegan Sun won ""Casino of The Year"" in 2 categories at the Academy of Country Music Awards. For more information on concerts and other great events visit Mohegan Sun.","1 Mohegan Sun Blvd, Uncasville, CT 06382-1372",,"Michael Jordan's Steakhouse - Mohegan Sun,Bobby's Burger Palace,SolToro","Mohegan Sun,Tantaquidgeon Museum,Slater Memorial Museum",501,201,65,26,25,-1,-1
2689,2689, Aurora Ice Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/83/ed/63/the-aurora-ice-museum.jpg?w=500&h=400&s=1,4.0,989,https://www.tripadvisor.ca/Attraction_Review-g60826-d2311132-Reviews-Aurora_Ice_Museum-Fairbanks_Alaska.html,United States,Alaska (AK),Fairbanks,11:00 AM - 7:00 PM,"Chena Hot Springs Resort is home to the world’s largest year-round ice environment, the Aurora Ice Museum!","56.5 Chena Hot Springs Road Chena Hot Springs Resort, Fairbanks, AK 99711",,,,454,323,159,33,21,11,19
2690,2690, ers Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bd/ec/2b/museum.jpg?w=500&h=400&s=1,4.5,26,https://www.tripadvisor.ca/Attraction_Review-g33046-d10110822-Reviews-49ers_Museum-Santa_Clara_California.html,United States,California (CA),Santa Clara,,,"4900 Marie P Debartolo Way, Santa Clara, CA 95054-1100",,"Michael Mina's Tailgate Restaurant,David's Restaurant,Chicken Guy!","Levi's Stadium,Santa Clara Convention Center,California's Great America",15,10,1,0,0,-1,-1
2691,2691, Harborfront Area,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fe/85/19/harborfront-area.jpg?w=500&h=400&s=1,4.0,"1,763",https://www.tripadvisor.ca/Attraction_Review-g7791276-d1752071-Reviews-Harborfront_Area-National_Harbor_Maryland.html,United States,Maryland (MD),National Harbor,,"Perched on the historic Potomac River, National Harbor is a unique, all-in-one destination and all-American tradition, offering unrivaled shopping, dining and attractions and a roster of year-round, family-friendly events. Featuring expansive views from the riverbank-and from 180 feet up on The Capital Wheel, the waterfront's newest iconic draw-National Harbor combines an approachable, resort-like personality with a singular, dynamic experience for local residents and visitors alike. Attractions include: The Capital Wheel The Awakening The Carousel Tanger Outlets Waterfront Dining Boat Cruises & Tours Kayak & Paddleboard Rentals Free Events & Entertainment","National Plaza, National Harbor, MD 20744",,"Bobby McKey's Dueling Piano Bar,SUCCOTASH,Grace's Mandarin","National Harbor Marina,National Harbor,The Awakening Sculpture",868,591,207,66,31,-1,-1
2692,2692, Whalehead in Historic Corolla,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/19/a8/c4/whalehead-in-historic.jpg?w=500&h=400&s=1,4.5,686,https://www.tripadvisor.ca/Attraction_Review-g49058-d143899-Reviews-Whalehead_in_Historic_Corolla-Corolla_Outer_Banks_North_Carolina.html,United States,North Carolina (NC),North Carolina Coast,,"Take a step back in time when you visit Whalehead in Historic Corolla! Originally built in the 1920s, this magnificent residence has been restored to its original grandeur and is open for tours year round. Located inside Historic Corolla Park, the museum is situated on 39 acres of pristine waterfront property, and is located in the heart of Historic Corolla. Open year-round for a variety of tours - choose from various House Programs, Children's Activities and Park Programs that are perfect for all ages! Check our online calendar for exciting events hosted in the beautiful Historic Corolla Park.","1100 Club Way, Corolla, NC 27927",,"Northern Lights Bakery,Uncle Ike's Sandbar & Grill,Fat Crabs Rib Co. & Seafood Shack","Outer Banks Center for Wildlife Education,Currituck Beach,Historic Corolla Village",486,153,30,9,8,-1,-1
2693,2693, Steel Pier Amusement Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/84/26/62/observation-wheel.jpg?w=500&h=-1&s=1,4.0,424,https://www.tripadvisor.ca/Attraction_Review-g29750-d4816100-Reviews-Steel_Pier_Amusement_Park-Atlantic_City_New_Jersey.html,United States,New Jersey (NJ),Jersey Shore,,,"1000 Boardwalk, Atlantic City, NJ 08401-7415",,"Capriccio,EastWind,Breadsticks Cafe & Grill","Soundwaves,Atlantic City Boardwalk Tram Service,The Wheel at Steel Pier",123,166,101,22,12,-1,-1
2694,2694, Shepherd of the Hills Fish Hatchery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/ff/b9/84/shepherd-of-the-hills.jpg?w=500&h=400&s=1,4.5,"2,018",https://www.tripadvisor.ca/Attraction_Review-g44160-d282659-Reviews-Shepherd_of_the_Hills_Fish_Hatchery-Branson_Missouri.html,United States,Missouri (MO),Branson,,,"483 Hatchery Rd, Branson, MO 65616-8971",,"Crazy Craig's Cheeky Monkey Bar,Showboat Branson Belle,Hungry Hunter Restaurant","Table Rock Dam,Dewey Short Visitors Center,Table Rock State Park",1322,573,114,5,4,-1,-1
